time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,-0.74995166439,7.83994492397,10.0264295997,0.214932731979,0.207814296814,0.696801596845,-2.93794617288,6.3562816712,3.6565330591,-0.0911709058406,0.0288391836786,0.0987821566824,433.4263601133059,432.56570929687655,433.383846316484,432.1128346627005
2.0400000000000014,-0.930905329136,8.22536088322,10.2450341206,0.210039116693,0.209544280059,0.702727797519,-3.09432149361,6.49078012248,3.63015769499,-0.0671554992948,0.0288207940907,0.0987457152533,434.8942532916243,434.89296872691455,435.49155352218315,437.4902579187516
2.1000000000000014,-1.1211477438,8.61864224802,10.461150798,0.205877807586,0.211594191958,0.708651812245,-3.24760566715,6.61861361487,3.5736887431,-0.0741609605779,0.043142711371,0.098709300703,425.7360922586712,426.96048754048945,425.5890387837241,424.98498585992
2.1600000000000015,-1.32086574732,9.01975480629,10.6746357508,0.201274840565,0.214619828535,0.714573642635,-3.41024736254,6.75175932633,3.54229550773,-0.0823870867258,0.0620218469707,0.0986729130017,434.4775701091436,436.0594131131923,434.02021161781477,433.3242778046581
2.2200000000000015,-1.53036814927,9.42875398023,10.8857499421,0.196264312294,0.218433069239,0.720493290299,-3.57385210295,6.88150826538,3.49471680983,-0.0858507047348,0.0664532927574,0.0986365521197,428.86661842497335,429.24600848348143,429.9368734935259,429.6373036943819
2.2800000000000016,-1.75056399396,9.84617251099,11.097223539,0.190639375015,0.222218232258,0.726410756845,-3.76666929148,7.03222138312,3.55376287177,-0.118307732258,0.0553225508801,0.0986002180274,464.452232906432,463.58097246958584,466.4988241612008,463.9494594266591
2.3400000000000016,-1.98236331956,10.27249911,11.3116938032,0.183506981765,0.225423111566,0.732326043881,-3.96062783676,7.17836704299,3.5947799872,-0.12002774726,0.0492979148001,0.0985639106951,460.4291208465854,459.9539220362294,460.2108387272684,460.0624698557928
2.4000000000000017,-2.22596638882,10.7075646179,11.52868248,0.176275319443,0.228144031129,0.738239153011,-4.16010380046,7.32354945591,3.63770612217,-0.121545837284,0.035973290322,0.0985276300934,461.94384933465324,460.8928452924455,462.1423078857918,462.0101156054608
2.4600000000000017,-2.48105852319,11.1508392224,11.7456005006,0.169017348409,0.229921373456,0.744150085839,-4.3436141111,7.45222397359,3.59287621608,-0.119832466542,0.0122219733978,0.0984913761927,435.185265917441,433.192510451797,433.9536297308982,434.0838629897289
2.520000000000002,-2.74755756513,11.6020230572,11.9609713112,0.161618338474,0.230990471609,0.750058843966,-4.54022969471,7.58717223171,3.58598880733,-0.131391159679,0.0271526698267,0.0984551489636,445.9380253257642,447.15614594274336,447.2873681515801,446.33106084580515
2.580000000000002,-3.025945023,12.0612710855,12.1757874322,0.153694027536,0.233223435284,0.755965428992,-4.74001036931,7.72101204908,3.57439143414,-0.133467660731,0.0521372495759,0.0984189483766,443.99003425906824,446.0361336340503,446.08409771452614,445.8984999705939
2.640000000000002,-3.31607687101,12.5282877531,12.3882732606,0.145511330754,0.236801815805,0.761869842515,-4.93187453792,7.84623419556,3.50851919433,-0.142940138626,0.0715110936864,0.0983827744023,427.2238396120351,428.87543611369557,427.9565431679998,427.1312462343343
2.700000000000002,-3.61809172893,13.0029378743,12.5976189099,0.136935590805,0.241502315465,0.767772086131,-5.13619955439,7.97539313527,3.46954787005,-0.142906755742,0.0893452271431,0.0983466270114,435.0050788724754,436.50112506784643,437.8456142478533,437.8290059421895
2.760000000000002,-3.93425470384,13.4862565182,12.811397166,0.128192382847,0.247001327235,0.773672161435,-5.40346408581,8.13476001232,3.65509086178,-0.152033789303,0.0958990814346,0.0983105061747,506.0849725838765,506.5624686191234,507.0053205526018,506.3319705467716
2.820000000000002,-4.26524071844,13.9783472462,13.030566171,0.120135326939,0.25241907423,0.779570070018,-5.63040934048,8.26822928873,3.6501518413,-0.112102905821,0.0756978554007,0.0982744118628,451.8576486185832,450.23240213552685,449.7021752101832,452.9081285490535
2.880000000000002,-4.61002156032,14.4784477067,13.2492896358,0.113416605564,0.257134925994,0.785465813473,-5.86319822749,8.40195013056,3.64020265033,-0.111731629451,0.083841010065,0.0982383440466,450.36396319907595,451.0270636974683,450.23862048415407,450.25771734867516
2.940000000000002,-4.96994452572,14.9870261734,13.4710384431,0.107102893534,0.26251421844,0.791359393388,-6.13512855545,8.55069226541,3.75028686875,-0.0946604854825,0.0992872524368,0.0982023026969,487.72138923063994,488.8796941471409,488.5462707306324,489.8089543396764
3.000000000000002,-5.344912781,15.503972194,13.6937859709,0.101398165589,0.268719515758,0.79725081135,-6.364878587,8.68123688982,3.67436752362,-0.0959281801911,0.110614836963,0.0981662877846,432.23536975712784,433.1987106992809,431.8416359174779,431.7266907023586
3.0600000000000023,-5.73319773944,16.0285839984,13.9094455427,0.0955474873383,0.275091459295,0.803140068946,-6.57910985872,8.8063702418,3.51442780693,-0.100879248624,0.0954629512793,0.0981302992805,403.94765708377935,402.5896769964183,403.97583712055575,403.51982675740373
3.1200000000000023,-6.13606707625,16.5613163601,14.1208000458,0.0892871904145,0.280596119162,0.809027167758,-6.85089601348,8.951720792,3.52994919206,-0.112345597806,0.0830235456424,0.0980943371557,463.4727190556081,462.5004769198791,462.5049463816216,461.59167711538635
3.1800000000000024,-6.55446379777,17.1025415781,14.3295345174,0.0826420611485,0.285894558388,0.81491210937,-7.09677874111,9.08966450816,3.42775975139,-0.107744438597,0.0971948075262,0.0980584013812,424.351241080795,425.57303241387655,425.403802992475,425.7862423826662
3.2400000000000024,-6.98985258794,17.6527111616,14.5388908211,0.0761740709867,0.292035392517,0.820794895362,-7.41721282865,9.24960188382,3.54935003774,-0.107910766771,0.111045882474,0.098022491928,495.6302746115787,496.6552005611471,497.58739690430184,497.56636358089463
3.3000000000000025,-7.44511529704,18.2126452926,14.7566761576,0.0696095697679,0.298705127938,0.826675527312,-7.75928513367,9.41514202122,3.70838846154,-0.112582705338,0.111393792422,0.0979866087671,510.22067088909785,510.2547095374357,511.31478344025834,510.97291936287013
3.3600000000000025,-7.91938132517,18.7821872667,14.9780311502,0.0632937690716,0.305290089944,0.832554006798,-8.05081339027,9.57020533422,3.66942619326,-0.0936290568109,0.106242404139,0.0979507518698,453.9400604616302,453.5367551786548,453.2152434324576,454.7267770145291
3.4200000000000026,-8.41225286759,19.3613383595,15.1996359291,0.0578741510306,0.311867091554,0.838430335394,-8.37938170615,9.73547705506,3.71609823312,-0.0844320067094,0.115626028127,0.0979149212073,482.17502599218153,482.89307121372116,481.9143978208613,482.6030579114138
3.4800000000000026,-8.9240839563,19.9503703417,15.4207190675,0.0524936684979,0.318884775103,0.844304514675,-8.68293931194,9.89977730894,3.65258335366,-0.103035292807,0.119504328873,0.0978791167506,450.62333989106736,450.94884804846885,450.615377230216,449.10183016628764
3.5400000000000027,-9.45421248243,20.5494069491,15.6372928148,0.047196685101,0.325959768323,0.850176546212,-8.9893694036,10.0690384799,3.56589005945,-0.0686487521842,0.114538689534,0.0978433384712,444.2356076550322,443.84062818209594,443.19048389377747,446.0014190288936
3.6000000000000028,-10.0034829834,21.1588677721,15.8499477798,0.043829172883,0.332482462463,0.856046431574,-9.32091022991,10.2474090188,3.52152210223,-0.0386073543808,0.0933162538313,0.0978075863402,460.60910176846215,458.9370500079398,458.7153372960128,461.09299969688044
3.660000000000003,-10.5737179559,21.7793689992,16.0620886673,0.0411291465988,0.338308998911,0.861914172331,-9.68803215385,10.4371828356,3.54822991868,-0.0625644107672,0.10377708586,0.097771860329,484.4851753557925,485.2783788163284,485.23432535716864,483.43097016250834
3.720000000000003,-11.1656523325,22.4114377918,16.2739178642,0.0375034191731,0.344580688118,0.867779770049,-10.044409041,10.6330393724,3.5114954669,-0.0564689649279,0.105988313333,0.0977361604091,467.89226885585293,468.0733529140134,467.99607076193405,468.46799507433394
3.780000000000003,-11.7777702125,23.055372278,16.4792230087,0.0338169064029,0.350929650349,0.873643226293,-10.3610393443,10.8329206438,3.33159052604,-0.0739201891298,0.105469536764,0.0977004865518,423.0225790607125,422.9883088539177,423.6071375073873,422.10031482681495
3.840000000000003,-12.4079378374,23.7114901567,16.6702172217,0.0292679091376,0.356935368929,0.879504542625,-10.6463064829,11.0393257073,3.0352300502,-0.0799056767548,0.0862923485977,0.0976648387287,381.1586996001975,379.33121222466934,381.02185179596574,380.44339027723817
3.900000000000003,-13.0573915699,24.3804729813,16.8483397321,0.0250658175679,0.362497851993,0.885363720609,-11.003718737,11.2617436944,2.9014904979,-0.0553336854768,0.103160244798,0.0976292169111,438.6474253685659,440.0535647646463,438.0646572785511,440.09964960360224
3.960000000000003,-13.7277392685,25.0630890339,17.0159890201,0.0219670752015,0.368966411298,0.891220761802,-11.3429258856,11.4939742855,2.68635935744,-0.0451384718606,0.115774235644,0.0975936210707,411.68583915774445,412.8118793530678,412.14445265814254,413.042851046142
4.020000000000002,-14.4194575142,25.7600598418,17.1723371232,0.0191444391995,0.37567212533,0.897075667764,-11.7160585865,11.7403416409,2.52426164417,-0.0511552172138,0.102212752244,0.0975580511791,433.05095252167075,431.91975490782073,433.13127497888365,432.62342620437005
4.080000000000001,-15.1341682798,26.4722312817,17.319404612,0.0159129941829,0.3816841959,0.902928440051,-12.1093860426,12.0008002307,2.37692454704,-0.0598962680161,0.0958433388153,0.0975225072079,440.46187229180936,439.9434084934007,440.2205106363603,439.49445017786303
4.14,-15.8734288305,27.2004871666,17.4588799515,0.012521236212,0.387406487105,0.908779080217,-12.534400811,12.276616906,2.27089241599,-0.0505291187439,0.0944115190077,0.0974869891288,455.4125830128959,455.3055110915535,457.064822451083,457.80883005771483
4.199999999999998,-16.6389572166,27.9457681722,17.5926979921,0.00958004944426,0.393119648199,0.914627589816,-12.9849977914,12.568491472,2.18803864719,-0.0461610888402,0.0967868102564,0.0974514969135,467.36321279788325,467.55557041618755,466.68401127208017,467.0235523642306
4.259999999999997,-17.430221786,28.709027194,17.7171883759,0.0065795650801,0.39967279551,0.920473970398,-13.3926120883,12.8761392623,1.96071478161,-0.0590924409538,0.126639885125,0.0974160305337,420.97590695310623,423.5626627480939,421.5436058312046,420.4225640259661
4.319999999999996,-18.2485985121,29.4913260057,17.8330569772,0.00305886574924,0.407738893629,0.926318223513,-13.8886274496,13.2032125776,1.89926250659,-0.0578630281721,0.146667900301,0.0973805899613,479.62558501500763,481.1595599294192,479.97610998321824,480.06730763323833
4.379999999999995,-19.0957235957,30.2938085538,17.941458442,6.28297257361,0.416332388347,0.932160350709,-14.3511735306,13.5492193456,1.71236418027,-0.048575216991,0.13526421084,0.0973451751681,444.7826993651918,443.86656965826813,443.27109228579144,444.0318903190797
4.439999999999993,-19.9711854393,31.1176821708,18.0385374975,6.2797359332,0.425003215828,0.938000353533,-14.8332765499,13.9165243636,1.52168897212,-0.0677359836968,0.158496727825,0.0973097861259,446.02065373122855,447.9335530260794,447.56737624699474,446.0026861387214
4.499999999999992,-20.8742265257,31.9642929723,18.1197207256,6.27579714628,0.434448327589,0.943838233528,-15.2708824399,14.3074391387,1.18333286727,-0.0617663388523,0.155172991212,0.0972744228068,397.64793948866424,397.36992718098634,397.62302439265045,398.16597931492356
4.559999999999991,-21.8062812572,32.8350734849,18.1850541158,6.27179593945,0.443856760714,0.949673992238,-15.8002809309,14.7224272297,0.992087117231,-0.0789955549196,0.159886438828,0.0972390851826,453.298193686286,453.6996324657296,455.65829575261137,454.2751226665339
4.6199999999999894,-22.7710258974,33.7315457773,18.2392061474,6.26688995967,0.453733192466,0.955507631204,-16.360715413,15.1641397085,0.810380321895,-0.0879761748415,0.172674298372,0.0972037732254,462.0597726271509,463.0916287854565,463.6734105692945,462.9619820749857
4.679999999999988,-23.7699548423,34.6553900203,18.2818535979,6.26189830685,0.464113845169,0.961339151965,-16.9399448296,15.6352129911,0.608428452693,-0.0750321360933,0.173674732669,0.0971684869072,462.16898755818016,462.27535204402227,461.75024633684944,462.76513723106274
4.739999999999987,-24.8026478094,35.6085234603,18.308598415,6.25702547672,0.474209692506,0.967168556058,-17.4865507813,16.1409770716,0.280906113029,-0.097940714857,0.154348398201,0.0971332262001,424.76367103725926,423.1307663389088,426.03588363749003,424.0659956751081
4.799999999999986,-25.8696286251,36.5930252845,18.3167789737,6.25081204279,0.483440125043,0.972995845021,-18.0831282413,16.6813044646,-0.0105590503144,-0.118198857679,0.152806328591,0.0970979910762,442.99591919159,442.8914875658152,443.4058110619832,441.7282059144421
4.859999999999984,-26.9736308901,37.6110805219,18.3078777105,6.24403139556,0.492829280614,0.978821020388,-18.7208597345,17.2599604867,-0.288741130575,-0.104261840543,0.162974690264,0.0970627815077,452.0670546156915,452.9085269355565,453.12839987773464,454.2365815824652
4.919999999999983,-28.1161619083,38.6651752923,18.2807275224,6.23814674839,0.502282817448,0.98464408369,-19.3677099724,17.883313062,-0.61898725672,-0.0879378579177,0.143623795071,0.0970275974669,441.3648358577683,439.78781342497126,441.12938340613124,442.4673004182808
4.979999999999982,-29.3005377875,39.7579189417,18.2371145135,6.23302872719,0.511106414579,0.99046503646,-20.1156588139,18.5489841974,-0.838717184123,-0.0804907885794,0.153165818166,0.0969924389258,485.06285795629066,485.79730846134913,486.6819760385682,487.2339119220555
5.0399999999999805,-30.5273118353,40.8924865632,18.173557855,6.22800342465,0.520158298489,0.996283880227,-20.7818586909,19.2783669232,-1.28253461634,-0.0912420656436,0.145818896524,0.0969573058569,415.8640096530524,415.24284185630285,416.2428328805077,415.29418690279687
5.099999999999979,-31.7970690973,42.0724012596,18.086209958,6.22251939555,0.529280300909,1.00210061652,-21.5486067107,20.0614848612,-1.63281841,-0.091718990687,0.162209779366,0.0969221982324,456.5326004545324,457.8598485094465,457.8456200450672,457.8009126162276
5.159999999999978,-33.1137070574,43.3012980428,17.9766913535,6.21648166971,0.53891918661,1.00791524686,-22.3450295158,20.9122190955,-2.02187865826,-0.131839704891,0.157330699818,0.0968871160248,453.7010958952978,453.33300835211685,454.5991349475157,451.3621003717887
5.219999999999977,-34.4796162104,44.5834171693,17.8434765278,6.20843983239,0.548334161214,1.01372777278,-23.191769084,21.8368177427,-2.42254262655,-0.138812507945,0.156075287839,0.0968520592064,458.67333227128296,458.5960661829786,458.9439744112422,458.3740144579664
5.279999999999975,-35.8960580638,45.923696329,17.6827510153,6.19978360767,0.557402286969,1.01953819579,-24.0304915473,22.8524531489,-2.93830321077,-0.158352192418,0.138776333556,0.0968170277497,425.93496546271575,424.4747767562384,426.8299456358988,425.13760847654015
5.339999999999974,-37.3646577195,47.3276968722,17.4907933394,6.19028430831,0.56598051752,1.02534651743,-24.9313372775,23.9626204462,-3.46363040376,-0.158260733615,0.150252347856,0.0967820216271,429.42531593742575,430.41776612241665,430.9608295810147,430.9439339750903
5.399999999999973,-38.887803737,48.8016899129,17.2645929523,6.18075726059,0.574891912407,1.0311527392,-25.8497958003,25.1876535532,-4.07968838676,-0.159850574694,0.144823956583,0.0967470408113,403.9807755265392,403.51392136944247,403.7319724601632,403.561721400474
5.4599999999999715,-40.4721381838,50.3521839784,17.0069412112,6.17127875589,0.583371217969,1.03695686263,-26.971362449,26.5150240178,-4.51411031069,-0.154470035806,0.133200447082,0.0967120852747,482.4225099173203,481.5605570237824,482.038603586424,482.423632927191
5.51999999999997,-42.1239632133,51.9868149167,16.7192169861,6.16188320424,0.591542171543,1.04275888923,-28.1012245588,27.9952644534,-5.08163065374,-0.161210243186,0.141558425426,0.09667715499,447.4119858198381,448.10913107335574,446.6809164902893,446.10755402542407
5.579999999999969,-43.8463481752,53.7150296916,16.3968191168,6.15225980304,0.599550140434,1.04855882052,-29.3248790474,29.6380681443,-5.67052619213,-0.158800125089,0.107819743732,0.0966422499298,454.55936381149127,451.8619034261093,451.3508514581242,451.52138645226626
5.639999999999968,-45.6448077581,55.5474517892,16.0376847513,6.143688758,0.606649766881,1.05435665801,-30.6392116386,31.4732770069,-6.30644373266,-0.12216564868,0.133730726534,0.0966073700667,449.0024942405532,451.11247578097,446.173365649865,449.13547963442886
5.699999999999966,-47.5250397451,57.4966315959,15.6386108075,6.13628193442,0.614990311965,1.06015240321,-32.0524100577,33.5355435812,-7.00357583452,-0.12613875901,0.147885399971,0.0965725153737,440.7147327060526,441.90149043606675,444.6903536006118,444.350824683753
5.759999999999965,-49.49352487,59.5773776451,15.1958096357,6.1291371731,0.623906852152,1.06594605763,-33.5836127383,35.865644205,-7.76520126505,-0.107780936603,0.150016606728,0.0965376858233,438.8723169089133,439.07026602113194,438.6282820350204,440.13764824339836
5.819999999999964,-51.5593662103,61.806960483,14.7071251843,6.12290240672,0.633514493009,1.07173762278,-35.3004416224,38.5055153366,-8.53542879814,-0.0971280721027,0.175088465882,0.0965028813883,459.4957936915765,461.5026833272392,461.70323129644174,462.5342496091791
5.879999999999963,-53.7323425331,64.2063253026,14.1688402064,6.1169054689,0.644971000659,1.07752710017,-37.1584347943,41.53620233,-9.42089302527,-0.106284518362,0.211538399755,0.0964681020418,448.23402671344246,451.22129743892833,448.79696143402,448.04428210719124
5.939999999999961,-56.0242104196,66.8008542863,13.5768102429,6.1108872627,0.658478793895,1.0833144913,-39.2675943703,45.0255276452,-10.3307079416,-0.0904414784856,0.243669154258,0.0964333477564,476.7096217622949,479.20461868446273,478.8307022159188,480.0269054931454
5.99999999999996,-58.4457698732,69.6224801823,12.9220974988,6.10563610036,0.672921258728,1.08909979767,-41.4878711602,49.1252933053,-11.5129620624,-0.082239577926,0.23402275796,0.0963986185052,421.2649831620471,420.49098328014185,421.42050650103306,422.12239542903393
6.059999999999959,-61.011032353,72.7108662069,12.195147714,6.10070403788,0.687921142481,1.09488302078,-44.0656608546,53.9437135633,-12.7439088929,-0.0821241296834,0.270691877118,0.096363914261,460.8723564354874,463.82099367090854,462.9212554569844,462.92516147944343
6.1199999999999575,-63.7401430738,76.1157711341,11.3880991154,6.09615130782,0.703752534157,1.10066416214,-46.9602177984,59.7120829217,-14.189041578,-0.0656550609867,0.244514796131,0.096329234997,453.4550240624035,451.41416800974775,453.61312960444724,454.92989553347104
6.179999999999956,-66.6536369923,79.9027634159,10.4856082159,6.09248460613,0.71845097162,1.10644322324,-50.2291326131,66.7315253589,-15.9316864837,-0.0533007274221,0.245874954382,0.0962945806861,425.6367437724684,425.81614087641907,425.75109344204185,426.80454326526876
6.239999999999955,-69.7779872274,84.1589338994,9.46839985449,6.08925255894,0.732775436812,1.11222020559,-54.0128327633,75.4276128246,-18.0232595307,-0.0550252219588,0.218067112104,0.0962599513014,399.8196722036063,397.3394975274167,398.9604705180219,398.8005989548902
6.299999999999954,-73.1543911003,89.0019881352,8.31820483854,6.08740477261,0.745372398597,1.11799511066,-58.6676939487,86.4120454469,-20.3809956869,-0.00402377329435,0.184189530663,0.096225346816,447.90477237377553,445.1813891978461,444.8781679115771,449.03643895634696
6.359999999999952,-76.8405565779,94.5984543668,7.01125483469,6.08686697688,0.756680686984,1.12376793997,-64.3975507783,100.732110989,-23.274750778,-0.0213413212877,0.1958833681,0.0961907672032,441.1559774704739,442.1557338785503,439.17155287545796,437.73193407574917
